"","State.ID","District.ID","Year","Annual.Rainfall"
"30920","Jharkhand","Chatra",1914,6127.17
"30921","Jharkhand","Chatra",1915,6236.3
"30922","Jharkhand","Chatra",1916,6735.7
"30923","Jharkhand","Chatra",1917,7332.99
"30924","Jharkhand","Chatra",1918,6102.16
"30925","Jharkhand","Chatra",1919,7830.33
"30926","Jharkhand","Chatra",1920,6609.93
"30927","Jharkhand","Chatra",1921,6648.62
"30928","Jharkhand","Chatra",1922,7242.84
"30929","Jharkhand","Chatra",1923,7003.97
"30930","Jharkhand","Chatra",1924,6709.51
"30931","Jharkhand","Chatra",1925,6830.03
"30932","Jharkhand","Chatra",1926,6880.58
"30933","Jharkhand","Chatra",1927,6911.15
"30934","Jharkhand","Chatra",1928,6864.28
"30935","Jharkhand","Chatra",1929,6661.01
"30936","Jharkhand","Chatra",1930,6020.48
"30937","Jharkhand","Chatra",1931,7132.59
"30938","Jharkhand","Chatra",1932,6672.49
"30939","Jharkhand","Chatra",1933,6977.44
"30940","Jharkhand","Chatra",1934,6967.65
"30941","Jharkhand","Chatra",1935,6653.29
"30942","Jharkhand","Chatra",1936,7887.36
"30943","Jharkhand","Chatra",1937,6798.85
"30944","Jharkhand","Chatra",1938,6423.83
"30945","Jharkhand","Chatra",1939,6889.84
"30946","Jharkhand","Chatra",1940,6558.01
"30947","Jharkhand","Chatra",1941,6925.05
"30948","Jharkhand","Chatra",1942,7557.19
"30949","Jharkhand","Chatra",1943,7537.52
"30950","Jharkhand","Chatra",1944,7337.48
"30951","Jharkhand","Chatra",1945,6986.75
"30952","Jharkhand","Chatra",1946,7829.49
"30953","Jharkhand","Chatra",1947,6619.14
"30954","Jharkhand","Chatra",1948,7088.09
"30955","Jharkhand","Chatra",1949,7208.61
"30956","Jharkhand","Chatra",1950,6941.09
"30957","Jharkhand","Chatra",1951,6640.05
"30958","Jharkhand","Chatra",1952,6146.47
"30959","Jharkhand","Chatra",1953,6465.77
"30960","Jharkhand","Chatra",1954,5745.09
"30961","Jharkhand","Chatra",1955,5543.93
"30962","Jharkhand","Chatra",1956,8015.37
"30963","Jharkhand","Chatra",1957,5898.61
"30964","Jharkhand","Chatra",1958,7175.68
"30965","Jharkhand","Chatra",1959,6367.36
"30966","Jharkhand","Chatra",1960,6219.25
"30967","Jharkhand","Chatra",1961,6943.89
"30968","Jharkhand","Chatra",1962,6267.78
"30969","Jharkhand","Chatra",1963,6805.33
"30970","Jharkhand","Chatra",1964,7024.51
"30971","Jharkhand","Chatra",1965,5716.15
"30972","Jharkhand","Chatra",1966,4856.81
"30973","Jharkhand","Chatra",1967,6628.78
"30974","Jharkhand","Chatra",1968,5598.49
"30975","Jharkhand","Chatra",1969,6693.65
"30976","Jharkhand","Chatra",1970,7008.3
"30977","Jharkhand","Chatra",1971,8091.51
"30978","Jharkhand","Chatra",1972,6614.42
"30979","Jharkhand","Chatra",1973,6413.04
"30980","Jharkhand","Chatra",1974,5973.18
"30981","Jharkhand","Chatra",1975,6337.25
"30982","Jharkhand","Chatra",1976,6073.94
"30983","Jharkhand","Chatra",1977,7525.04
"30984","Jharkhand","Chatra",1978,8194.1
"30985","Jharkhand","Chatra",1979,5941.26
"30986","Jharkhand","Chatra",1980,6762.98
"30987","Jharkhand","Chatra",1981,6062.86
"30988","Jharkhand","Chatra",1982,7049.09
"30989","Jharkhand","Chatra",1983,6628.12
"30990","Jharkhand","Chatra",1984,6993.19
"30991","Jharkhand","Chatra",1985,6194.92
"30992","Jharkhand","Chatra",1986,6840.41
"30993","Jharkhand","Chatra",1987,6858.84
"30994","Jharkhand","Chatra",1988,6465.95
"30995","Jharkhand","Chatra",1989,6510.68
"30996","Jharkhand","Chatra",1990,7714.93
"30997","Jharkhand","Chatra",1991,7224.56
"30998","Jharkhand","Chatra",1992,4790.31
"30999","Jharkhand","Chatra",1993,5531.33
"31000","Jharkhand","Chatra",1994,6932.8
"31001","Jharkhand","Chatra",1995,5900.75
"31002","Jharkhand","Chatra",1996,6323.12
"31003","Jharkhand","Chatra",1997,6131.51
"31004","Jharkhand","Chatra",1998,6236.2
"31005","Jharkhand","Chatra",1999,5941.26
"31006","Jharkhand","Chatra",2000,5408.99
"31007","Jharkhand","Chatra",2001,5316.67
"31008","Jharkhand","Chatra",2002,5715.58
"31009","Jharkhand","Hazaribag",1901,6266.09
"31010","Jharkhand","Hazaribag",1902,5988.65
"31011","Jharkhand","Hazaribag",1903,5842.04
"31012","Jharkhand","Hazaribag",1904,7525.12
"31013","Jharkhand","Hazaribag",1905,7055.07
"31014","Jharkhand","Hazaribag",1906,7459.3
"31015","Jharkhand","Hazaribag",1907,6717.55
"31016","Jharkhand","Hazaribag",1908,6686.05
"31017","Jharkhand","Hazaribag",1909,6767.68
"31018","Jharkhand","Hazaribag",1910,6891.55
"31019","Jharkhand","Hazaribag",1911,6977
"31020","Jharkhand","Hazaribag",1912,6190.42
"31021","Jharkhand","Hazaribag",1913,7781.99
"31022","Jharkhand","Hazaribag",1914,6355.53
"31023","Jharkhand","Hazaribag",1915,6632.84
"31024","Jharkhand","Hazaribag",1916,7191.26
"31025","Jharkhand","Hazaribag",1917,7703.57
"31026","Jharkhand","Hazaribag",1918,6525.05
"31027","Jharkhand","Hazaribag",1919,8157.72
"31028","Jharkhand","Hazaribag",1920,6951.93
"31029","Jharkhand","Hazaribag",1921,6939.06
"31030","Jharkhand","Hazaribag",1922,7410.49
"31031","Jharkhand","Hazaribag",1923,7121.17
"31032","Jharkhand","Hazaribag",1924,7101.66
"31033","Jharkhand","Hazaribag",1925,7366.41
"31034","Jharkhand","Hazaribag",1926,7283.66
"31035","Jharkhand","Hazaribag",1927,7106.94
"31036","Jharkhand","Hazaribag",1928,7290.21
"31037","Jharkhand","Hazaribag",1929,7038.01
"31038","Jharkhand","Hazaribag",1930,6478.42
"31039","Jharkhand","Hazaribag",1931,7515.3
"31040","Jharkhand","Hazaribag",1932,7093.4
"31041","Jharkhand","Hazaribag",1933,7292.12
"31042","Jharkhand","Hazaribag",1934,7226.97
"31043","Jharkhand","Hazaribag",1935,6936.63
"31044","Jharkhand","Hazaribag",1936,8201.26
"31045","Jharkhand","Hazaribag",1937,7235.01
"31046","Jharkhand","Hazaribag",1938,6724.08
"31047","Jharkhand","Hazaribag",1939,7263.72
"31048","Jharkhand","Hazaribag",1940,6864.53
"31049","Jharkhand","Hazaribag",1941,7462.71
"31050","Jharkhand","Hazaribag",1942,7886.29
"31051","Jharkhand","Hazaribag",1943,7848.66
"31052","Jharkhand","Hazaribag",1944,7716.78
"31053","Jharkhand","Hazaribag",1945,7484.4
"31054","Jharkhand","Hazaribag",1946,8022.41
"31055","Jharkhand","Hazaribag",1947,7043.72
"31056","Jharkhand","Hazaribag",1948,7276.51
"31057","Jharkhand","Hazaribag",1949,7613.82
"31058","Jharkhand","Hazaribag",1950,7213.89
"31059","Jharkhand","Hazaribag",1951,7046.45
"31060","Jharkhand","Hazaribag",1952,6608.06
"31061","Jharkhand","Hazaribag",1953,6616.77
"31062","Jharkhand","Hazaribag",1954,6052.58
"31063","Jharkhand","Hazaribag",1955,5911.79
"31064","Jharkhand","Hazaribag",1956,8419.24
"31065","Jharkhand","Hazaribag",1957,6035.89
"31066","Jharkhand","Hazaribag",1958,7372.03
"31067","Jharkhand","Hazaribag",1959,6879.14
"31068","Jharkhand","Hazaribag",1960,6474.08
"31069","Jharkhand","Hazaribag",1961,7266.83
"31070","Jharkhand","Hazaribag",1962,6529.66
"31071","Jharkhand","Hazaribag",1963,7090.99
"31072","Jharkhand","Hazaribag",1964,7210.58
"31073","Jharkhand","Hazaribag",1965,6177.78
"31074","Jharkhand","Hazaribag",1966,5453.65
"31075","Jharkhand","Hazaribag",1967,6935.45
"31076","Jharkhand","Hazaribag",1968,6111.02
"31077","Jharkhand","Hazaribag",1969,7130.84
"31078","Jharkhand","Hazaribag",1970,7306.92
"31079","Jharkhand","Hazaribag",1971,8710.51
"31080","Jharkhand","Hazaribag",1972,6788.23
"31081","Jharkhand","Hazaribag",1973,6804.63
"31082","Jharkhand","Hazaribag",1974,6336.91
"31083","Jharkhand","Hazaribag",1975,6561.72
"31084","Jharkhand","Hazaribag",1976,6503.05
"31085","Jharkhand","Hazaribag",1977,7838.53
"31086","Jharkhand","Hazaribag",1978,8591.79
"31087","Jharkhand","Hazaribag",1979,6232.86
"31088","Jharkhand","Hazaribag",1980,7158.96
"31089","Jharkhand","Hazaribag",1981,6446.15
"31090","Jharkhand","Hazaribag",1982,7131.98
"31091","Jharkhand","Hazaribag",1983,7063.44
"31092","Jharkhand","Hazaribag",1984,7516.45
"31093","Jharkhand","Hazaribag",1985,6563.81
"31094","Jharkhand","Hazaribag",1986,7183.66
"31095","Jharkhand","Hazaribag",1987,6900.88
"31096","Jharkhand","Hazaribag",1988,6897.31
"31097","Jharkhand","Hazaribag",1989,6882.07
"31098","Jharkhand","Hazaribag",1990,8159.21
"31099","Jharkhand","Hazaribag",1991,7518.51
"31100","Jharkhand","Hazaribag",1992,5274.87
"31101","Jharkhand","Hazaribag",1993,6131.94
"31102","Jharkhand","Hazaribag",1994,7240.46
"31103","Jharkhand","Hazaribag",1995,6370.57
"31104","Jharkhand","Hazaribag",1996,6589.47
"31105","Jharkhand","Hazaribag",1997,6775.13
"31106","Jharkhand","Hazaribag",1998,6749.95
"31107","Jharkhand","Hazaribag",1999,6369.97
"31108","Jharkhand","Hazaribag",2000,5835.45
"31109","Jharkhand","Hazaribag",2001,5842.14
"31110","Jharkhand","Hazaribag",2002,6141.22
"31111","Jharkhand","Koderma",1901,5696.65
"31112","Jharkhand","Koderma",1902,5537.15
"31113","Jharkhand","Koderma",1903,5214.79
"31114","Jharkhand","Koderma",1904,6660.63
"31115","Jharkhand","Koderma",1905,6279.94
"31116","Jharkhand","Koderma",1906,6708.11
"31117","Jharkhand","Koderma",1907,6062.96
"31118","Jharkhand","Koderma",1908,5997.23
"31119","Jharkhand","Koderma",1909,6248.11
"31120","Jharkhand","Koderma",1910,6358.48
"31121","Jharkhand","Koderma",1911,6411.75
"31122","Jharkhand","Koderma",1912,5607.91
"31123","Jharkhand","Koderma",1913,7055.99
"31124","Jharkhand","Koderma",1914,5894.62
"31125","Jharkhand","Koderma",1915,6051.67
"31126","Jharkhand","Koderma",1916,6577.35
"31127","Jharkhand","Koderma",1917,6961.49
"31128","Jharkhand","Koderma",1918,5794.31
"31129","Jharkhand","Koderma",1919,7286.88
"31130","Jharkhand","Koderma",1920,6380.04
"31131","Jharkhand","Koderma",1921,6293.72
"31132","Jharkhand","Koderma",1922,6865
"31133","Jharkhand","Koderma",1923,6369.54
"31134","Jharkhand","Koderma",1924,6416.98
"31135","Jharkhand","Koderma",1925,6568.51
"31136","Jharkhand","Koderma",1926,6604.59
"31137","Jharkhand","Koderma",1927,6487.63
"31138","Jharkhand","Koderma",1928,6601.5
"31139","Jharkhand","Koderma",1929,6351.95
"31140","Jharkhand","Koderma",1930,5795.98
"31141","Jharkhand","Koderma",1931,6759.83
"31142","Jharkhand","Koderma",1932,6339.37
"31143","Jharkhand","Koderma",1933,6556.89
"31144","Jharkhand","Koderma",1934,6634.11
"31145","Jharkhand","Koderma",1935,6385.93
"31146","Jharkhand","Koderma",1936,7343.09
"31147","Jharkhand","Koderma",1937,6506.69
"31148","Jharkhand","Koderma",1938,6031.8
"31149","Jharkhand","Koderma",1939,6633.51
"31150","Jharkhand","Koderma",1940,6209.44
"31151","Jharkhand","Koderma",1941,6694.04
"31152","Jharkhand","Koderma",1942,7177.49
"31153","Jharkhand","Koderma",1943,7083.11
"31154","Jharkhand","Koderma",1944,6968.76
"31155","Jharkhand","Koderma",1945,6764.53
"31156","Jharkhand","Koderma",1946,7162.38
"31157","Jharkhand","Koderma",1947,6298.21
"31158","Jharkhand","Koderma",1948,6558.6
"31159","Jharkhand","Koderma",1949,7050
"31160","Jharkhand","Koderma",1950,6666.9
"31161","Jharkhand","Koderma",1951,6499.29
"31162","Jharkhand","Koderma",1952,6118.97
"31163","Jharkhand","Koderma",1953,6193.36
"31164","Jharkhand","Koderma",1954,5668.77
"31165","Jharkhand","Koderma",1955,5391.91
"31166","Jharkhand","Koderma",1956,7572.37
"31167","Jharkhand","Koderma",1957,5536.66
"31168","Jharkhand","Koderma",1958,6604.83
"31169","Jharkhand","Koderma",1959,6250.52
"31170","Jharkhand","Koderma",1960,5789.88
"31171","Jharkhand","Koderma",1961,6481.12
"31172","Jharkhand","Koderma",1962,5880.13
"31173","Jharkhand","Koderma",1963,6513.39
"31174","Jharkhand","Koderma",1964,6368.27
"31175","Jharkhand","Koderma",1965,5525.23
"31176","Jharkhand","Koderma",1966,4829.06
"31177","Jharkhand","Koderma",1967,6171.82
"31178","Jharkhand","Koderma",1968,5649.49
"31179","Jharkhand","Koderma",1969,6409.2
"31180","Jharkhand","Koderma",1970,6615.4
"31181","Jharkhand","Koderma",1971,7922.04
"31182","Jharkhand","Koderma",1972,6099.82
"31183","Jharkhand","Koderma",1973,6298.45
"31184","Jharkhand","Koderma",1974,5787.97
"31185","Jharkhand","Koderma",1975,5951.71
"31186","Jharkhand","Koderma",1976,5831.83
"31187","Jharkhand","Koderma",1977,7147
"31188","Jharkhand","Koderma",1978,7740.29
"31189","Jharkhand","Koderma",1979,5719.23
"31190","Jharkhand","Koderma",1980,6525.3
"31191","Jharkhand","Koderma",1981,5888.79
"31192","Jharkhand","Koderma",1982,6402.77
"31193","Jharkhand","Koderma",1983,6456.72
"31194","Jharkhand","Koderma",1984,6915.84
"31195","Jharkhand","Koderma",1985,5858.02
"31196","Jharkhand","Koderma",1986,6436.78
"31197","Jharkhand","Koderma",1987,6199.48
"31198","Jharkhand","Koderma",1988,6166.01
"31199","Jharkhand","Koderma",1989,6199.98
"31200","Jharkhand","Koderma",1990,7265.08
"31201","Jharkhand","Koderma",1991,6756.37
"31202","Jharkhand","Koderma",1992,4715.5
"31203","Jharkhand","Koderma",1993,5510.36
"31204","Jharkhand","Koderma",1994,6414.73
"31205","Jharkhand","Koderma",1995,5628.55
"31206","Jharkhand","Koderma",1996,5915.78
"31207","Jharkhand","Koderma",1997,6105.78
"31208","Jharkhand","Koderma",1998,6119.72
"31209","Jharkhand","Koderma",1999,5756.75
"31210","Jharkhand","Koderma",2000,5473.72
"31211","Jharkhand","Koderma",2001,5183.9
"31212","Jharkhand","Koderma",2002,5538.09
"31213","Jharkhand","Giridih",1901,5823.66
"31214","Jharkhand","Giridih",1902,5818.37
"31215","Jharkhand","Giridih",1903,5396.85
"31216","Jharkhand","Giridih",1904,6675.29
"31217","Jharkhand","Giridih",1905,6395.49
"31218","Jharkhand","Giridih",1906,6641.79
"31219","Jharkhand","Giridih",1907,6059.58
"31220","Jharkhand","Giridih",1908,6100.34
"31221","Jharkhand","Giridih",1909,6360.59
"31222","Jharkhand","Giridih",1910,6545.08
"31223","Jharkhand","Giridih",1911,6519.31
"31224","Jharkhand","Giridih",1912,5770.57
"31225","Jharkhand","Giridih",1913,7128.36
"31226","Jharkhand","Giridih",1914,6051.14
"31227","Jharkhand","Giridih",1915,6276.25
"31228","Jharkhand","Giridih",1916,6779.59
"31229","Jharkhand","Giridih",1917,7022.1
"31230","Jharkhand","Giridih",1918,5956.38
"31231","Jharkhand","Giridih",1919,7247.83
"31232","Jharkhand","Giridih",1920,6430.61
"31233","Jharkhand","Giridih",1921,6315.49
"31234","Jharkhand","Giridih",1922,6902.53
"31235","Jharkhand","Giridih",1923,6278.8
"31236","Jharkhand","Giridih",1924,6502.66
"31237","Jharkhand","Giridih",1925,6761.47
"31238","Jharkhand","Giridih",1926,6705.12
"31239","Jharkhand","Giridih",1927,6474.34
"31240","Jharkhand","Giridih",1928,6753.05
"31241","Jharkhand","Giridih",1929,6386.75
"31242","Jharkhand","Giridih",1930,5965.56
"31243","Jharkhand","Giridih",1931,6876.62
"31244","Jharkhand","Giridih",1932,6426.95
"31245","Jharkhand","Giridih",1933,6689.83
"31246","Jharkhand","Giridih",1934,6654.26
"31247","Jharkhand","Giridih",1935,6401.57
"31248","Jharkhand","Giridih",1936,7302.95
"31249","Jharkhand","Giridih",1937,6684.31
"31250","Jharkhand","Giridih",1938,6044.91
"31251","Jharkhand","Giridih",1939,6750.2
"31252","Jharkhand","Giridih",1940,6282.39
"31253","Jharkhand","Giridih",1941,6841.46
"31254","Jharkhand","Giridih",1942,7251.66
"31255","Jharkhand","Giridih",1943,7143.44
"31256","Jharkhand","Giridih",1944,7041.95
"31257","Jharkhand","Giridih",1945,6802.37
"31258","Jharkhand","Giridih",1946,7059.31
"31259","Jharkhand","Giridih",1947,6408.9
"31260","Jharkhand","Giridih",1948,6601.49
"31261","Jharkhand","Giridih",1949,7132.25
"31262","Jharkhand","Giridih",1950,6688.44
"31263","Jharkhand","Giridih",1951,6685.55
"31264","Jharkhand","Giridih",1952,6318.29
"31265","Jharkhand","Giridih",1953,6237.47
"31266","Jharkhand","Giridih",1954,5954.71
"31267","Jharkhand","Giridih",1955,5607.47
"31268","Jharkhand","Giridih",1956,7649.33
"31269","Jharkhand","Giridih",1957,5495.42
"31270","Jharkhand","Giridih",1958,6529.78
"31271","Jharkhand","Giridih",1959,6392.99
"31272","Jharkhand","Giridih",1960,5871.68
"31273","Jharkhand","Giridih",1961,6494.47
"31274","Jharkhand","Giridih",1962,5888.65
"31275","Jharkhand","Giridih",1963,6662.74
"31276","Jharkhand","Giridih",1964,6330.68
"31277","Jharkhand","Giridih",1965,5709.29
"31278","Jharkhand","Giridih",1966,5078.98
"31279","Jharkhand","Giridih",1967,6212.86
"31280","Jharkhand","Giridih",1968,6002.89
"31281","Jharkhand","Giridih",1969,6513.4
"31282","Jharkhand","Giridih",1970,6595.89
"31283","Jharkhand","Giridih",1971,8141.52
"31284","Jharkhand","Giridih",1972,6003.98
"31285","Jharkhand","Giridih",1973,6498.49
"31286","Jharkhand","Giridih",1974,5950.65
"31287","Jharkhand","Giridih",1975,5922.18
"31288","Jharkhand","Giridih",1976,5985.76
"31289","Jharkhand","Giridih",1977,7274.93
"31290","Jharkhand","Giridih",1978,7837.11
"31291","Jharkhand","Giridih",1979,5788.4
"31292","Jharkhand","Giridih",1980,6576.67
"31293","Jharkhand","Giridih",1981,6046.15
"31294","Jharkhand","Giridih",1982,6290.24
"31295","Jharkhand","Giridih",1983,6501.61
"31296","Jharkhand","Giridih",1984,7109.26
"31297","Jharkhand","Giridih",1985,5980.62
"31298","Jharkhand","Giridih",1986,6532.59
"31299","Jharkhand","Giridih",1987,5945.82
"31300","Jharkhand","Giridih",1988,6285.01
"31301","Jharkhand","Giridih",1989,6261.04
"31302","Jharkhand","Giridih",1990,7363.68
"31303","Jharkhand","Giridih",1991,6795.85
"31304","Jharkhand","Giridih",1992,4915.99
"31305","Jharkhand","Giridih",1993,5918.77
"31306","Jharkhand","Giridih",1994,6380.43
"31307","Jharkhand","Giridih",1995,5803.94
"31308","Jharkhand","Giridih",1996,5964.91
"31309","Jharkhand","Giridih",1997,6370.94
"31310","Jharkhand","Giridih",1998,6333.63
"31311","Jharkhand","Giridih",1999,5944.37
"31312","Jharkhand","Giridih",2000,5679.73
"31313","Jharkhand","Giridih",2001,5423.71
"31314","Jharkhand","Giridih",2002,5713.11
"31315","Jharkhand","Deoghar",1901,6195.29
"31316","Jharkhand","Deoghar",1902,6324.63
"31317","Jharkhand","Deoghar",1903,5782.58
"31318","Jharkhand","Deoghar",1904,6812.22
"31319","Jharkhand","Deoghar",1905,6747.14
"31320","Jharkhand","Deoghar",1906,6780.87
"31321","Jharkhand","Deoghar",1907,6359.52
"31322","Jharkhand","Deoghar",1908,6411.65
"31323","Jharkhand","Deoghar",1909,6723.82
"31324","Jharkhand","Deoghar",1910,6959.87
"31325","Jharkhand","Deoghar",1911,6907.2
"31326","Jharkhand","Deoghar",1912,6070.44
"31327","Jharkhand","Deoghar",1913,7408.07
"31328","Jharkhand","Deoghar",1914,6474.33
"31329","Jharkhand","Deoghar",1915,6765.5
"31330","Jharkhand","Deoghar",1916,7215.05
"31331","Jharkhand","Deoghar",1917,7276.06
"31332","Jharkhand","Deoghar",1918,6355.68
"31333","Jharkhand","Deoghar",1919,7344.59
"31334","Jharkhand","Deoghar",1920,6673.8
"31335","Jharkhand","Deoghar",1921,6595.21
"31336","Jharkhand","Deoghar",1922,7166.15
"31337","Jharkhand","Deoghar",1923,6416.92
"31338","Jharkhand","Deoghar",1924,6779.06
"31339","Jharkhand","Deoghar",1925,7112.86
"31340","Jharkhand","Deoghar",1926,6992.8
"31341","Jharkhand","Deoghar",1927,6677.77
"31342","Jharkhand","Deoghar",1928,7176.29
"31343","Jharkhand","Deoghar",1929,6615.08
"31344","Jharkhand","Deoghar",1930,6335.77
"31345","Jharkhand","Deoghar",1931,7138.89
"31346","Jharkhand","Deoghar",1932,6629.56
"31347","Jharkhand","Deoghar",1933,7096.57
"31348","Jharkhand","Deoghar",1934,6932.65
"31349","Jharkhand","Deoghar",1935,6620.38
"31350","Jharkhand","Deoghar",1936,7425.99
"31351","Jharkhand","Deoghar",1937,7073.21
"31352","Jharkhand","Deoghar",1938,6311.89
"31353","Jharkhand","Deoghar",1939,7101.24
"31354","Jharkhand","Deoghar",1940,6519.7
"31355","Jharkhand","Deoghar",1941,7207.86
